# event_id  Enu_MeV  Te+_MeV
1056 2.64106 0.830586
1057 4.44666 2.63755
1058 2.8098 1.00076
1059 3.59085 1.7754
1060 4.20525 2.39145
1061 2.68265 0.876315
1062 3.17512 1.36799
1063 4.87966 3.06821
1064 5.41208 3.57501
1065 4.50585 2.696
1066 3.83774 2.02062
1067 2.89305 1.08627
1068 4.28215 2.45668
1069 3.59916 1.78738
1070 3.5009 1.68085
1071 4.41391 2.59837
1072 2.53579 0.729903
1073 3.88646 2.07588
1074 3.09093 1.2745
1075 5.26998 3.45466
1076 3.2129 1.39631
1077 4.29084 2.47933
1078 5.77492 3.93124
1079 4.97939 3.14252
1080 5.3279 3.50175
1081 4.67407 2.86097
1082 6.09314 4.25867
1083 3.06654 1.25463
1084 2.63905 0.829053
1085 5.28848 3.46651
1086 3.6927 1.88212
1087 5.84174 4.03449
1088 2.77419 0.964271
1089 2.93357 1.12109
1090 3.49044 1.68424
1091 4.32953 2.51745
1092 5.3318 3.51995
1093 6.20507 4.33867
1094 5.95754 4.14262
1095 4.39818 2.59119
1096 4.1828 2.35223
1097 4.00946 2.19022
1098 4.20381 2.37956
1099 5.11203 3.29858
1100 3.6665 1.84728
1101 2.86079 1.05218
1102 5.38717 3.54578
1103 4.01902 2.20115
1104 2.75338 0.947528
1105 2.96185 1.14678
1106 5.50528 3.66465
1107 4.81579 2.98162
1108 3.77554 1.95835
1109 3.65741 1.83829
1110 2.79947 0.992094
1111 2.72552 0.91319
1112 3.7891 1.98325
1113 2.91722 1.10692
1114 2.78671 0.979625
1115 5.08427 3.25616
1116 3.52437 1.70596
1117 2.28441 0.478401
1118 4.85501 3.04165
1119 5.43461 3.60119
1120 2.70005 0.892799
1121 6.47945 4.60669
1122 5.31576 3.50222
1123 4.98822 3.14819
1124 4.09834 2.29202
1125 2.92073 1.10935
1126 3.85241 2.03571
1127 3.62959 1.80812
1128 3.39401 1.58296
1129 3.30882 1.50152
1130 2.49767 0.690479
1131 5.54275 3.734
1132 3.33414 1.52636
1133 7.45673 5.60138
1134 4.18553 2.37457
1135 3.22468 1.40663
1136 7.31244 5.42771
1137 4.06663 2.2532
1138 2.79759 0.986305
1139 5.26329 3.41763
1140 4.30519 2.49049
1141 2.78322 0.971818
1142 5.15714 3.32383
